aluno_id,curso,periodo_atual,habilitacao,bairro,cidade,uf,faixa_idade,matriculado,mes_cadastro
ALU_1e90799288,Pos-Graduacao Relacoes Internacionais,3,Dout Relacoes Internacionais,Leblon,Rio De Janeiro,RJ,,S,2025-09
ALU_1a4a63c5c4,Ciência Da Computação,3,Bac Ciência Da Computação,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,20-22,S,2025-09
ALU_1fca9932be,Ciências Econômicas,3,Bac Em Ciências Econômicas,Sao Conrado,Rio De Janeiro,RJ,20-22,S,2025-09
ALU_c55ad50322,Direito,3,Bacharelado Em Direito,Lagoa,Rio De Janeiro,RJ,20-22,S,2025-09
ALU_6f1cc559ec,Design,8,Bacharelado Em Design,Lagoa,Rio De Janeiro,RJ,,S,2025-09
ALU_dcffd2e404,Engenharia,11,Bac Em Engenharia De Produção,Leblon,Rio De Janeiro,RJ,23-25,S,2025-09
ALU_63b92a5cab,Administração,9,Bacharelado Em Administração,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-09
ALU_1a65a1492e,Direito,11,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,23-25,S,2025-09
ALU_c48705d7ea,Engenharia,13,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio De Janeiro,RJ,23-25,S,2025-09
ALU_ab4004e842,Direito,5,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-09
ALU_42cbbdd13b,Pos-Graduacao Em Engenharia Mecanica,2,Doutorado Em Eng Mecanica,Tijuca,Rio De Janeiro,RJ,26-30,S,2025-09
ALU_6e6c2ca1f8,Ciências Econômicas,9,Bac Em Ciências Econômicas,Leblon,Rio De Janeiro,RJ,,S,2025-09
ALU_613b09a797,Engenharia,9,Bac Engenharia De Computação,Centro,Campos Dos Goytacazes,RJ,,S,2025-09
ALU_89f41b3180,Ciência Da Computação,7,Bac Ciência Da Computação,Jacarepagua,Rio De Janeiro,RJ,,S,2025-09
ALU_137c8c1632,Arquitetura E Urbanismo,9,Bac Arquitetura E Urbanismo,Botafogo,Rio De Janeiro,RJ,23-25,S,2025-09
ALU_034a402263,Design,13,Bacharelado Em Design,Tijuca,Rio De Janeiro,RJ,,S,2025-09
ALU_ab68ea1997,Direito,12,Bacharelado Em Direito,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,23-25,S,2025-09
ALU_916ddf680f,Jornalismo,4,Bacharelado Em Jornalismo,Jacarepaguá,Rio De Janeiro,RJ,20-22,S,2025-09
ALU_4f345f452b,Direito,5,Bacharelado Em Direito,Itapoa,Vila Velha,ES,,S,2025-09
ALU_42ad031d1e,Jornalismo,9,Bacharelado Em Jornalismo,Agrioes,Teresopolis,RJ,,S,2025-09
ALU_25247add98,Direito,2,Bacharelado Em Direito,Botafogo,Rio De Janeiro,RJ,<=19,S,2025-09
ALU_57d96b2388,Ciências Econômicas,7,Bac Em Ciências Econômicas,Vidigal,Rio De Janeiro,RJ,,S,2025-10
ALU_af17551a69,Serviço Social,3,Bac Serviço Social,Vila Isabel,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_5253c7b87e,Comunicação Social,16,"Com Social-Jornalismo, Bachar",Copacabana,Rio De Janeiro,RJ,,S,2025-10
ALU_104bfebc18,Direito,6,Bacharelado Em Direito,Centro,Campos Dos Goytacazes,RJ,,S,2025-10
ALU_3e01573999,Direito,11,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-10
ALU_de6229a5b9,Pos-Graduacao Em Administracao,7,Mest Adm Empresas - Prof,Leblon,Rio De Janeiro,RJ,,N,2025-10
ALU_1d66b8a703,Estudos De Mídia,3,Bacharelado Estudos De Mídia,Praca Seca,Rio De Janeiro,RJ,<=19,S,2025-10
ALU_92b74d41fc,Ciências Econômicas,9,Bac Em Ciências Econômicas,Botafogo,Rio De Janeiro,RJ,,S,2025-10
ALU_bb50d280bf,Jornalismo,2,Bacharelado Em Jornalismo,Engenho Da Rainha,Rio De Janeiro,RJ,26-30,S,2025-10
ALU_4c5ddb1cce,Engenharia,5,Bac Em Engenharia De Produção,Leblon,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_f55fdd15b9,Engenharia,13,Bac Eng Mat Nano,Ipanema,Rio De Janeiro,RJ,,S,2025-10
ALU_7f9ce24df1,Administração,7,Bacharelado Em Administração,Rocinha,Rio De Janeiro,RJ,,S,2025-10
ALU_0d0984c890,Direito,11,Bacharelado Em Direito,Rocinha,Rio De Janeiro,RJ,,S,2025-10
ALU_c319433679,Engenharia,12,Bac Em Engenharia Ambiental,Nilopolis,Nilopolis,RJ,,S,2025-10
ALU_d05942675f,Ciências Econômicas,9,Bac Em Ciências Econômicas,Santissimo,Rio De Janeiro,RJ,,S,2025-10
ALU_4122dbf0ec,Direito,13,Bacharelado Em Direito,Itacoatiara,Niteroi,RJ,,S,2025-10
ALU_b9245b18e1,Inteligência Artificial,2,Bac Inteligência Artificial,Flamengo,Rio De Janeiro,RJ,,S,2025-10
ALU_be7a256c8d,Ciência Da Computação,5,Bac Ciência Da Computação,Barra Da Tijuca,Rio De Janeiro,RJ,<=19,S,2025-10
ALU_c3fee0d474,Pos-Graduacao Em Comunicacao Social,5,Dout Em Comunicacao Social,Engenho Novo,Rio De Janeiro,RJ,26-30,S,2025-10
ALU_e3053a4c35,Ciência Da Computação,3,Bac Ciência Da Computação,Botafogo,Rio De Janeiro,RJ,,S,2025-10
ALU_83110cfbbf,Ciência Da Computação,11,Bac Ciência Da Computação,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-10
ALU_b5e8202155,Engenharia,9,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio Das Ostras,RJ,,S,2025-10
ALU_91bcd3e622,Psicologia,3,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,<=19,S,2025-10
ALU_c6469d4ae5,Psicologia,4,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_d32317db3e,Design,9,Bacharelado Em Design,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-10
ALU_8cd39f9bad,Serviço Social,5,Bac Serviço Social,Santa Cruz,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_99a2bfec38,Serviço Social,5,Bac Serviço Social,Santa Cruz,Rio De Janeiro,RJ,,S,2025-10
ALU_a57c480e3c,Psicologia,14,Bacharelado Em Psicologia,Gavea,Rio De Janeiro,RJ,,S,2025-10
ALU_3fd15f0ddc,Psicologia,3,Bacharelado Em Psicologia,Olaria,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_6150938b6b,Serviço Social,11,Bac Serviço Social,Largo Da Batalha,Niteroi,RJ,,N,2025-10
ALU_9d58ffcbeb,Design,11,Bacharelado Em Design,Tijuca,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_ea6634ab74,Direito,7,Bacharelado Em Direito,Jardim Guanabara,Rio De Janeiro,RJ,,S,2025-10
ALU_a0d22eb4ab,Direito,7,Bacharelado Em Direito,Jardim Guanabara,Rio De Janeiro,RJ,,S,2025-10
ALU_9a2e8e2e90,Direito,12,Bacharelado Em Direito,Nova Cidade,Nilópolis,RJ,26-30,S,2025-10
ALU_04066f49e8,Engenharia,3,Bac Engenharia De Computação,Barra Da Tijuca,Rio De Janeiro,RJ,<=19,S,2025-10
ALU_7d8cbc134d,Estudos De Mídia,2,Bacharelado Estudos De Mídia,Tijuca,Rio De Janeiro,RJ,,S,2025-10
ALU_1bd8c32f7b,Engenharia,9,Bac Engenharia De Computação,Sao Conrado,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_2f329cb05b,S/E - Sem Especificacao,2,,Copacabana,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_d6b4cff803,S/E - Sem Especificacao,2,,,Spaichingen,RJ,,S,2025-10
ALU_b116393586,S/E - Sem Especificacao,2,,,Dudley,RJ,,S,2025-10
ALU_18257f5486,S/E - Sem Especificacao,2,,Botafogo,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_9ff1c215e7,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro,RJ,26-30,S,2025-10
ALU_75d92f42bf,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro,RJ,30+,S,2025-10
ALU_915e040dcd,S/E - Sem Especificacao,2,,,Neydens,RJ,,S,2025-10
ALU_a122ccbd62,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro,RJ,26-30,S,2025-10
ALU_4c59d58c29,S/E - Sem Especificacao,2,,,Madrid,RJ,,S,2025-10
ALU_81255647d1,S/E - Sem Especificacao,2,,,Boulogne Billancourt,RJ,,S,2025-10
ALU_0947ff803a,S/E - Sem Especificacao,2,,Flamengo,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_63669ddc47,S/E - Sem Especificacao,2,,Copacabana,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_40b256de41,S/E - Sem Especificacao,2,,,Ballito,RJ,20-22,S,2025-10
ALU_ce74b371db,S/E - Sem Especificacao,2,,,Cambrai,RJ,,S,2025-10
ALU_1fa27c0a4b,S/E - Sem Especificacao,2,,,Nyack,RJ,,S,2025-10
ALU_e726fa5502,S/E - Sem Especificacao,2,,,Geneve,RJ,,S,2025-10
ALU_df61f61df2,S/E - Sem Especificacao,2,,,Lyon,RJ,,S,2025-10
ALU_f3fbef4961,S/E - Sem Especificacao,2,,Jardim Botanico ,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_f47190b048,S/E - Sem Especificacao,2,,,La Chatre,RJ,,S,2025-10
ALU_5b139f95c3,S/E - Sem Especificacao,2,,,Enschede,RJ,,S,2025-10
ALU_c6b62d3a14,S/E - Sem Especificacao,2,,,Rotterdam,RJ,,S,2025-10
ALU_050b6d7ba4,S/E - Sem Especificacao,2,,,Nantes,RJ,,S,2025-10
ALU_0e8667284e,S/E - Sem Especificacao,2,,Flamengo ,Rio,RJ,20-22,S,2025-10
ALU_b56a2cfa81,S/E - Sem Especificacao,2,,,Copenhagen,RJ,,S,2025-10
ALU_3e263103b5,S/E - Sem Especificacao,2,,,Paris,RJ,,S,2025-10
ALU_48994ed92a,S/E - Sem Especificacao,2,,,Villeurbanne,RJ,,S,2025-10
ALU_179c9fd278,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_30b04d5dee,S/E - Sem Especificacao,2,,Copacabana ,Rio De Janeiro ,RJ,20-22,S,2025-10
ALU_835f551d9d,S/E - Sem Especificacao,2,,,Fontenay Sous Bois,RJ,,S,2025-10
ALU_37069f5311,S/E - Sem Especificacao,2,,Humaitá,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_74397ad4e8,S/E - Sem Especificacao,2,,,Bellflower,RJ,,S,2025-10
ALU_f6c3b98567,S/E - Sem Especificacao,2,,,Botafogo,RJ,20-22,S,2025-10
ALU_64bb659fb9,Design,10,Bacharelado Em Design,Botafogo,Rio De Janeiro,RJ,30+,S,2025-10
ALU_f924448b0d,S/E - Sem Especificacao,2,,,Espoo,RJ,,S,2025-10
ALU_21d642e3bd,Direito,6,Bacharelado Em Direito,Pita,Sao Goncalo,RJ,20-22,S,2025-10
ALU_2465879b2b,Estudos De Mídia,3,Bacharelado Estudos De Mídia,Tijuca,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_e18c3f8f70,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro ,RJ,<=19,S,2025-10
ALU_3e36790b84,S/E - Sem Especificacao,2,,,Weinheim,RJ,,S,2025-10
ALU_bac8e7bdea,S/E - Sem Especificacao,2,,,Valdisotto,RJ,,S,2025-10
ALU_97a67e5fe7,S/E - Sem Especificacao,2,,Leblon,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_1425725986,Ciências Econômicas,9,Bac Em Ciências Econômicas,Leblon,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_fcb37ebe49,S/E - Sem Especificacao,2,,,Dresden,RJ,,S,2025-10
ALU_b8d2fba782,Jornalismo,3,Bacharelado Em Jornalismo,Freguesia,Rio De Janeiro,RJ,,S,2025-10
ALU_90b682463a,Engenharia,9,Bac Engenharia De Computação,Gavea,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_e63c9c8a21,Ciências Econômicas,3,Bac Em Ciências Econômicas,Copacabana,Rio De Janeiro,RJ,,S,2025-10
ALU_0970d81326,Estudos De Mídia,3,Bacharelado Estudos De Mídia,Flamengo,Rio De Janeiro,RJ,<=19,S,2025-10
ALU_a99405cac2,Ciências Econômicas,3,Bac Em Ciências Econômicas,Copacabana,Rio De Janeiro,RJ,,S,2025-10
ALU_b6232a8858,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_0409800ac2,Psicologia,5,Bacharelado Em Psicologia,Leblon,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_84b3259726,S/E - Sem Especificacao,3,,Copacabana,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_360e6f4774,Design,15,Bacharelado Em Design,Itanhangá,Rio De Janeiro,RJ,26-30,S,2025-10
ALU_d954e329cb,Psicologia,6,Bacharelado Em Psicologia,Vila Isabel,Rio De Janeiro,RJ,,S,2025-10
ALU_b1b1fb2ec5,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_c5f7a3a24e,S/E - Sem Especificacao,2,,,Groningen,RJ,,S,2025-10
ALU_36bbd70e88,Direito,2,Bacharelado Em Direito,Caravelas,Armacao Dos Buzios,RJ,,S,2025-10
ALU_dbebdef7e3,S/E - Sem Especificacao,3,,,Santiago,RJ,,S,2025-10
ALU_8eda0d88d9,S/E - Sem Especificacao,2,,Ipanema,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_0ca7ce0334,Pos-Graduacao Em Matematica,5,Dout Em Ciencias - Matematica,Leblon,Rio De Janeiro,RJ,,S,2025-10
ALU_abf6deef20,Psicologia,4,Bacharelado Em Psicologia,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-10
ALU_a0169c3192,Administração,17,Bacharelado Em Administração,Rocinha,Rio De Janeiro,RJ,,N,2025-10
ALU_19d1a13433,Engenharia,9,Bac Engenharia De Computação,Ipanema,Rio De Janeiro,RJ,,S,2025-10
ALU_8aa8b48f48,Ciência Da Computação,3,Bac Ciência Da Computação,Botafogo,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_9271fbac09,Engenharia,9,Bac Em Engenharia De Produção,Urca,Rio De Janeiro,RJ,,S,2025-10
ALU_7bc68b79b1,Jornalismo,3,Bacharelado Em Jornalismo,Gavea,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_86ece83950,Arquitetura E Urbanismo,11,Bac Arquitetura E Urbanismo,Jardim Botânico,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_5a5da6bd7f,Engenharia,3,Bac Engenharia De Computação,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2025-10
ALU_2b65582271,Direito,9,Bacharelado Em Direito,Lagoa,Rio De Janeiro,RJ,23-25,S,2025-10
ALU_8337bf03c0,Serviço Social,3,Bac Serviço Social,Andarai,Rio De Janeiro,RJ,,S,2025-11
ALU_477d729666,Relacões Internacionais,5,Bac Relacões Internacionais,Copacabana,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_aa251e3662,Teologia,7,Bacharelado Em Teologia,Bonsucesso,Rio De Janeiro,RJ,,S,2025-11
ALU_9df817a43c,Letras,7,"Bac Letras, Prod Textual",Freguesia,Rio De Janeiro,RJ,30+,S,2025-11
ALU_5663c71488,Pedagogia,3,Sem Especificação,Campo Grande,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_567a6f4879,Matemática Aplicada E Computacional,2,Bacharelado Em Mat Apl E Comp,Rocinha,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_62e3b2b81a,Ciência Da Computação,5,Bac Ciência Da Computação,Copacabana,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_34a5fe60a7,Jornalismo,3,Bacharelado Em Jornalismo,Espirito Santo,Jequie,BA,20-22,S,2025-11
ALU_c83a81659e,Direito,2,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_31efc7d5cf,Direito,3,Bacharelado Em Direito,Saracuruna,Duque De Caxias,RJ,,S,2025-11
ALU_f2c3c2564e,Engenharia,6,Bac Em Engenharia Civil,Taquara,Rio De Janeiro,RJ,23-25,S,2025-11
ALU_0885b9d0a8,Engenharia,9,Bac Em Engenharia Civil,Barra Da Tijuca,Rio De Janeiro,RJ,23-25,S,2025-11
ALU_a3482b6f83,Ciência Da Computação,7,Bac Ciência Da Computação,Vargem Pequena,Rio De Janeiro,RJ,,S,2025-11
ALU_267dfe0218,Estudos De Mídia,7,Bacharelado Estudos De Mídia,Brasilandia,Sao Goncalo,RJ,23-25,S,2025-11
ALU_bb334e30d7,Design,7,Bacharelado Em Design,Leblon,Rio De Janeiro,RJ,<=19,S,2025-11
ALU_11af6a8425,Direito,16,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-11
ALU_8fdb46c154,Direito,11,Bacharelado Em Direito,Lagoa,Rio De Janeiro,RJ,,S,2025-11
ALU_f4e1707c1d,História,17,Licenciatura Em História,Pedra De Guaratiba,Rio De Janeiro,RJ,30+,N,2025-11
ALU_425ba5a55b,Ciências Econômicas,6,Bac Em Ciências Econômicas,Jardim Botanico,Rio De Janeiro,RJ,,S,2025-11
ALU_9e11dcfe20,Teologia,4,Bacharelado Em Teologia,Barra Da Tijuca,Rio De Janeiro,RJ,30+,S,2025-11
ALU_846bfe26fb,Física,4,Bacharelado Em Física,Catete,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_72f48aebda,S/E - Sem Especificacao,2,,,London,RJ,,S,2025-11
ALU_5ff7f2e055,Psicologia,10,Bacharelado Em Psicologia,Praca Seca,Rio De Janeiro,RJ,30+,S,2025-11
ALU_cbdf6063b6,Direito,10,Bacharelado Em Direito,Leblon,Rio De Janeiro,RJ,,S,2025-11
ALU_f728741fd5,Engenharia,9,Bac Em Engenharia Civil,Gavea,Rio De Janeiro,RJ,,S,2025-11
ALU_9c5d6033d8,Jornalismo,13,Bacharelado Em Jornalismo,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-11
ALU_e0e831ea4c,Ciência Da Computação,6,Bac Ciência Da Computação,Inhauma,Rio De Janeiro,RJ,,S,2025-11
ALU_df696bd4f3,Direito,3,Bacharelado Em Direito,Botafogo,Rio De Janeiro,RJ,<=19,S,2025-11
ALU_9a0d84afb2,Jornalismo,3,Bacharelado Em Jornalismo,Cachambi,Rio De Janeiro,RJ,,S,2025-11
ALU_b2e78092dc,Ciência Da Computação,2,Bac Ciência Da Computação,Rocinha,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_3de4bd3809,Direito,7,Bacharelado Em Direito,Freguesia,Rio De Janeiro,RJ,30+,S,2025-11
ALU_7b624c87a1,Estudos De Mídia,6,Bacharelado Estudos De Mídia,Padre Miguel,Rio De Janeiro,RJ,,S,2025-11
ALU_3b8385cf94,Engenharia,5,Bac Em Engenharia De Produção,Copacabana,Rio De Janeiro,RJ,20-22,S,2025-11
ALU_3c3b84ada2,Psicologia,10,Bacharelado Em Psicologia,Meier,Rio De Janeiro,RJ,,S,2025-11
ALU_e09c02680b,Ciências Econômicas,6,Bac Em Ciências Econômicas,Praia De Itaparica,Vila Velha,ES,,S,2025-11
ALU_17686644bb,Engenharia,14,Bac Em Engenharia De Produção,Badu,Niteroi,RJ,,S,2025-11
ALU_74acc62dc9,Direito,6,Bacharelado Em Direito,Rio Comprido,Rio De Janeiro,RJ,,S,2025-11
ALU_bd73ad7e60,S/E - Sem Especificacao,2,,Flamengo,Rio De Janeiro,RJ,23-25,S,2025-11
ALU_afaf06cc34,Ciências Biológicas,5,Bac Em Ciências Biológicas,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-11
ALU_514d8b3ebd,Arquitetura E Urbanismo,3,Bac Arquitetura E Urbanismo,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,,S,2025-12
ALU_f15846e041,Direito,2,Bacharelado Em Direito,Itanhangá,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_f5272f55f2,Letras,2,"Bac Letras, Prod Textual",Taquara,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_c5fa421a31,"Pos-Grad Liter,Cult E Contemporaneidade",3,Mestrado Em Letras,Laranjeiras,Rio De Janeiro,RJ,30+,S,2025-12
ALU_64032f889b,Psicologia,4,Bacharelado Em Psicologia,Leblon,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_330c47faed,Jornalismo,5,Bacharelado Em Jornalismo,Pitangueiras I Governador,Rio De Janeiro,RJ,,S,2025-12
ALU_c72834201a,S/E - Sem Especificacao,2,,Copacabana,Rio De Janeiro,RJ,23-25,S,2025-12
ALU_bf7493948d,Psicologia,9,Bacharelado Em Psicologia,Tijuca,Rio De Janeiro,RJ,<=19,S,2025-12
ALU_6e1a9f8f3d,Design,19,Bacharelado Em Design,Gavea,Rio De Janeiro,RJ,,S,2025-12
ALU_b532af3279,Direito,7,Bacharelado Em Direito,Copacabana,Rio De Janeiro,RJ,,S,2025-12
ALU_7b70d82000,Direito,6,Bacharelado Em Direito,Ipanema,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_ee6c221eb4,Direito,9,Bacharelado Em Direito,Botafogo,Rio De Janeiro,RJ,,S,2025-12
ALU_dfea1152df,Direito,4,Bacharelado Em Direito,Laranjeiras,Rio De Janeiro,RJ,<=19,S,2025-12
ALU_ca53c9b849,Design,9,Bacharelado Em Design,Jacarepagua,Rio De Janeiro,RJ,<=19,S,2025-12
ALU_7b929b1341,Artes Cênicas,7,Bac Art Cênicas,Botafogo,Rio De Janeiro,RJ,30+,S,2025-12
ALU_5b61dee1ea,Jornalismo,5,Bacharelado Em Jornalismo,Maceio,Niteroi,RJ,,S,2025-12
ALU_1d56a06ba9,Jornalismo,9,Bacharelado Em Jornalismo,Tijuca,Rio De Janeiro,RJ,,S,2025-12
ALU_011ee014fd,Direito,2,Bacharelado Em Direito,Green Valley,Rio Bonito,RJ,,S,2025-12
ALU_c01d8f1a7d,Engenharia,7,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_f1cad266e5,Engenharia,11,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio De Janeiro,RJ,23-25,S,2025-12
ALU_30a1e3c98c,Engenharia,6,Bac Em Engenharia Civil,Ipanema,Rio De Janeiro,RJ,23-25,S,2025-12
ALU_cb6a5ce030,Jornalismo,2,Bacharelado Em Jornalismo,Rocinha,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_7aa7c72990,Ciências Biológicas,1,Bac Em Ciências Biológicas,Jardim Botânico,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_54bb17e875,Engenharia,1,Bac Engenharia De Computação,Alcântara,São Gonçalo,RJ,,S,2025-12
ALU_37a910d12a,Design,1,Bacharelado Em Design,Botafogo,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_950402d586,Estudos De Mídia,3,Bacharelado Estudos De Mídia,Leblon,Rio De Janeiro,RJ,<=19,S,2025-12
ALU_e16cc5dc86,Psicologia,5,Bacharelado Em Psicologia,Flamengo,Rio De Janeiro,RJ,,S,2025-12
ALU_36330bb02c,Administração,11,Bacharelado Em Administração,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,,S,2025-12
ALU_6605ae05af,Design,6,Bacharelado Em Design,Jardim America,Rio De Janeiro,RJ,23-25,S,2025-12
ALU_5c394c3783,Administração,6,Bacharelado Em Administração,Anil,Rio De Janeiro,RJ,23-25,S,2025-12
ALU_8584cb0c3b,Design,3,Bacharelado Em Design,Meier,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_644451e343,Psicologia,9,Bacharelado Em Psicologia,Tijuca,Rio De Janeiro,RJ,,S,2025-12
ALU_5faf56638d,Ciência Da Computação,1,Bac Ciência Da Computação,Todos Os Santos,Rio De Janeiro,RJ,,S,2025-12
ALU_cdfb45ef49,Direito,2,Bacharelado Em Direito,Pedra De Guaratiba,Rio De Janeiro,RJ,,S,2025-12
ALU_a370a7cf16,Estudos De Mídia,7,Bacharelado Estudos De Mídia,Ipanema,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_02e165f380,Direito,5,Bacharelado Em Direito,Centro,Nova Friburgo,RJ,,S,2025-12
ALU_a7af5fefd2,Psicologia,3,Bacharelado Em Psicologia,Jardim Botanico,Rio De Janeiro,RJ,,S,2025-12
ALU_87871d0173,Ciência Da Computação,7,Bac Ciência Da Computação,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2025-12
ALU_36a1f2e53f,Design,3,Bacharelado Em Design,Flamengo,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_a021b3ee8a,Direito,3,Bacharelado Em Direito,Lagoa,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_4ef798be57,Neurociências,9,Bacharelado Em Neurociências,Lagoa,Rio De Janeiro,RJ,,S,2025-12
ALU_c4a81d2572,Estudos De Mídia,9,Bacharelado Estudos De Mídia,Lagoa,Rio De Janeiro,RJ,,S,2025-12
ALU_5ced327d7a,Física,12,Bacharelado Em Física,Leblon,Rio De Janeiro,RJ,23-25,N,2025-12
ALU_5e3ba3afc5,Psicologia,5,Bacharelado Em Psicologia,Cosme Velho,Rio De Janeiro,RJ,,S,2025-12
ALU_57d47131aa,Engenharia,17,Bac Em Engenharia Elétrica,Copacabana,Rio De Janeiro,RJ,,S,2025-12
ALU_3b82adbdfc,Engenharia,9,Bac Em Engenharia De Produção,Sao Conrado,Rio De Janeiro,RJ,,S,2025-12
ALU_6f879d9d8c,Pos-Graduacao Em Administracao,3,Mest Em Adm De Empresas,Itanhanga,Rio De Janeiro,RJ,23-25,S,2025-12
ALU_78f0b03162,Estudos De Mídia,13,Bacharelado Estudos De Mídia,Jardim Guanabara,Rio De Janeiro,RJ,,N,2025-12
ALU_06bc490bf1,Arquitetura E Urbanismo,2,Bac Arquitetura E Urbanismo,Rocinha,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_9f9da6bf09,Jornalismo,3,Bacharelado Em Jornalismo,Andarai,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_26ffaa7188,Administração,3,Bacharelado Em Administração,Leblon,Rio De Janeiro,RJ,,S,2025-12
ALU_9f7e7fa497,Design,5,Bacharelado Em Design,Recreio Dos Bandeirantes,Rio De Janeiro,RJ,20-22,S,2025-12
ALU_373728ff61,Arquitetura E Urbanismo,2,Bac Arquitetura E Urbanismo,Itanhanga,Rio De Janeiro,RJ,<=19,S,2025-12
ALU_2317550c1f,Psicologia,2,Bacharelado Em Psicologia,Gavea,Rio De Janeiro,RJ,30+,S,2026-01
ALU_029da6ca5c,Engenharia,5,Bac Em Engenharia De Produção,Barra Da Tijuca,Rio De Janeiro,RJ,23-25,S,2026-01
ALU_9b4a8f05cb,Administração,1,Bacharelado Em Administração,Leblon,Rio De Janeiro,RJ,20-22,S,2026-01
ALU_c2689492d5,Engenharia,3,Bac Em Engenharia De Produção,Leblon,Rio De Janeiro,RJ,<=19,S,2026-01
ALU_8c6c342c9b,Engenharia,1,Bac Em Engenharia Química,Botafogo,Rio De Janeiro,RJ,26-30,S,2026-01
ALU_df9f0d9149,Direito,7,Bacharelado Em Direito,Barra Da Tijuca,Rio De Janeiro,RJ,,S,2026-01
ALU_5e85e98f36,Direito,2,Bacharelado Em Direito,Leblon,Rio De Janeiro,RJ,,S,2026-01
